Date,Country,State,Product_Category,Product_Name,Quantity,Base_Price_EUR,Discount_Percentage,Final_Price_EUR,Total_Sale_EUR,Order_ID,Dealer_ID,Warranty_Years,Payment_Terms,Delivery_Terms
01:21.0,Russia,State 3,Recycling Solutions,Recycling Plant,3,255803.36,11.13,227322.63,681967.89,ORD-202307-7862,DEL-829,5,Immediate,FOB
10:08.7,UK,State 3,Special Equipment,Sludge Pump,1,62683.64,6.98,58309.38,58309.38,ORD-202307-5571,DEL-315,5,90 Days,CIF
18:56.4,Australia,State 1,Concrete Preparation,Concrete Batching Plant,2,162750.64,3.05,157791.33,315582.66,ORD-202307-4153,DEL-543,1,Immediate,FOB
27:44.0,Austria,State 3,Concrete Preparation,Concrete Batching Plant,1,136242.17,3.68,131233.29,131233.29,ORD-202307-2495,DEL-265,5,90 Days,FOB
36:31.7,USA,Illinois,Concrete Preparation,Concrete Batching Plant,2,138411.03,4.28,132489.74,264979.47,ORD-202307-9767,DEL-367,5,30 Days,FOB
45:19.4,Australia,State 1,Concrete Preparation,Concrete Batching Plant,1,227935.85,9.12,207147.13,207147.13,ORD-202307-7899,DEL-865,3,Immediate,DDP
54:07.0,Brazil,State 1,Special Equipment,Foundation Equipment,3,163054.18,6.37,152666.08,457998.23,ORD-202307-9662,DEL-197,5,30 Days,CIF
02:54.7,Austria,State 1,Recycling Solutions,Washing Plant,1,132662.69,7.38,122865.67,122865.67,ORD-202307-2480,DEL-750,1,90 Days,FOB
11:42.4,Germany,North Rhine-Westphalia,Concrete Pumps,Stationary Pump BP1800,3,154232,2.36,150598.2,451794.59,ORD-202307-1485,DEL-837,5,30 Days,EXW
20:30.0,Netherlands,State 1,Recycling Solutions,Recycling Plant,2,242665.93,3.51,234144.81,468289.62,ORD-202307-2727,DEL-256,1,60 Days,CIF
29:17.7,Netherlands,State 1,Concrete Pumps,Mobile Pump,3,296789.81,14.64,253350.23,760050.7,ORD-202308-2524,DEL-712,2,Immediate,FOB
38:05.3,India,Karnataka,Special Equipment,Sludge Pump,1,40081.83,14.61,34227.59,34227.59,ORD-202308-3226,DEL-562,2,30 Days,CIF
46:53.0,Australia,State 3,Concrete Preparation,Transit Mixer,1,104963.13,13.11,91206.6,91206.6,ORD-202308-2923,DEL-779,2,60 Days,FOB
55:40.7,Russia,State 1,Concrete Preparation,Transit Mixer,2,95520.44,9.49,86456.88,172913.77,ORD-202308-2786,DEL-557,2,30 Days,EXW
04:28.3,China,Shanghai,Recycling Solutions,Recycling Plant,1,255398.95,9.37,231458.83,231458.83,ORD-202308-3865,DEL-269,2,30 Days,EXW
13:16.0,Brazil,State 3,Concrete Preparation,Transit Mixer,1,102454.13,3.31,99061.54,99061.54,ORD-202308-8456,DEL-973,2,30 Days,EXW
22:03.7,Australia,State 1,Concrete Pumps,Stationary Pump BP350,3,97343.05,6.48,91030.7,273092.11,ORD-202308-8369,DEL-491,1,Immediate,CIF
30:51.3,Germany,North Rhine-Westphalia,Recycling Solutions,Washing Plant,1,156465.57,4.63,149221.65,149221.65,ORD-202308-6820,DEL-699,2,Immediate,FOB
39:39.0,Sweden,State 3,Concrete Preparation,Concrete Batching Plant,1,147324.01,1.16,145621.96,145621.96,ORD-202308-9788,DEL-996,3,60 Days,EXW
48:26.7,Austria,State 3,Special Equipment,Sludge Pump,1,47404.93,14.55,40509.47,40509.47,ORD-202308-5007,DEL-107,1,Immediate,DDP
57:14.3,Brazil,State 3,Concrete Preparation,Transit Mixer,3,83594.33,7.83,77048.52,231145.57,ORD-202308-5988,DEL-883,2,60 Days,EXW
06:02.0,Australia,State 2,Special Equipment,Sludge Pump,2,56600.18,4.39,54112.77,108225.55,ORD-202308-7242,DEL-885,3,60 Days,FOB
14:49.6,Australia,State 1,Concrete Pumps,Stationary Pump BP1800,2,163096.91,0.47,162326.81,324653.62,ORD-202308-6695,DEL-911,2,60 Days,CIF
23:37.3,China,Beijing,Concrete Pumps,Mobile Pump,1,291668.21,4.36,278938.99,278938.99,ORD-202308-9607,DEL-524,2,90 Days,EXW
32:25.0,France,State 2,Recycling Solutions,Recycling Plant,3,185475.73,5.14,175950.43,527851.28,ORD-202308-8091,DEL-515,2,30 Days,EXW
41:12.6,Austria,State 1,Recycling Solutions,Recycling Plant,3,170333.83,7.58,157424.61,472273.84,ORD-202308-5087,DEL-848,5,Immediate,CIF
50:00.3,Austria,State 1,Recycling Solutions,Recycling Plant,1,170985.24,14.39,146371.94,146371.94,ORD-202308-7613,DEL-682,2,Immediate,CIF
58:48.0,Russia,State 3,Special Equipment,Sludge Pump,1,53640.99,9.23,48691.12,48691.12,ORD-202308-1712,DEL-311,2,90 Days,EXW
07:35.6,Germany,Berlin,Concrete Preparation,Transit Mixer,1,104215.35,12.82,90858.82,90858.82,ORD-202308-7486,DEL-184,3,60 Days,EXW
16:23.3,USA,Texas,Recycling Solutions,Washing Plant,3,128444.31,5.06,121950.02,365850.07,ORD-202308-5375,DEL-932,2,90 Days,CIF
25:11.0,China,Jiangsu,Placing Equipment,Concrete Placing Boom,1,95180.72,13.69,82153.48,82153.48,ORD-202308-8880,DEL-863,3,90 Days,CIF
33:58.6,USA,Illinois,Special Equipment,Foundation Equipment,1,163960.98,8.1,150679.97,150679.97,ORD-202308-9153,DEL-406,1,90 Days,DDP
42:46.3,Russia,State 3,Placing Equipment,Separate Placing Boom,1,86786.66,7.94,79891.87,79891.87,ORD-202308-4492,DEL-913,2,Immediate,FOB
51:33.9,UK,State 3,Concrete Pumps,Mobile Pump,2,212354.2,2.52,207002.52,414005.03,ORD-202308-4845,DEL-979,5,90 Days,DDP
00:21.6,Netherlands,State 3,Recycling Solutions,Recycling Plant,3,168303.26,11.2,149451.17,448353.51,ORD-202308-1047,DEL-812,1,30 Days,DDP
09:09.3,India,Karnataka,Recycling Solutions,Recycling Plant,2,170059.7,13.98,146288.1,292576.21,ORD-202308-2466,DEL-681,1,90 Days,DDP
17:56.9,France,State 1,Concrete Pumps,Stationary Pump BP350,2,85445.97,3.82,82183.49,164366.97,ORD-202308-2165,DEL-897,2,Immediate,FOB
26:44.6,Netherlands,State 2,Placing Equipment,Concrete Placing Boom,1,134090.55,3.96,128786.9,128786.9,ORD-202308-9382,DEL-374,2,30 Days,CIF
35:32.3,Austria,State 3,Recycling Solutions,Washing Plant,2,108381.98,1.61,106641.83,213283.67,ORD-202308-1668,DEL-576,2,30 Days,DDP
44:19.9,India,Kerala,Concrete Preparation,Transit Mixer,1,79297.94,14.23,68014.3,68014.3,ORD-202308-1596,DEL-638,2,Immediate,DDP
53:07.6,UK,State 3,Placing Equipment,Separate Placing Boom,3,88659.05,7.19,82282.94,246848.83,ORD-202308-1013,DEL-394,3,60 Days,FOB
01:55.3,Germany,Baden-Württemberg,Concrete Preparation,Transit Mixer,2,98174.29,10.08,88275.29,176550.58,ORD-202308-8675,DEL-689,1,60 Days,DDP
10:42.9,India,Tamil Nadu,Placing Equipment,Separate Placing Boom,1,90746.85,1.61,89284.51,89284.51,ORD-202308-9428,DEL-395,1,60 Days,FOB
19:30.6,India,Telangana,Concrete Pumps,Stationary Pump BP1800,2,181290.91,4.46,173209.6,346419.2,ORD-202308-4861,DEL-465,3,90 Days,FOB
28:18.2,Russia,State 1,Concrete Preparation,Transit Mixer,3,85373.08,1.47,84113.91,252341.74,ORD-202308-2775,DEL-366,3,Immediate,CIF
37:05.9,Austria,State 3,Special Equipment,Foundation Equipment,3,152986.49,1.7,150379.43,451138.29,ORD-202308-8374,DEL-886,2,90 Days,CIF
45:53.6,UK,State 3,Placing Equipment,Separate Placing Boom,2,65409.78,4.67,62356.55,124713.1,ORD-202308-7242,DEL-730,3,90 Days,EXW
54:41.2,USA,Florida,Placing Equipment,Concrete Placing Boom,1,95482.67,7.94,87897.51,87897.51,ORD-202308-5196,DEL-225,2,90 Days,FOB
03:28.9,Australia,State 1,Special Equipment,Foundation Equipment,3,195269.09,11.49,172840.53,518521.58,ORD-202308-6736,DEL-710,3,90 Days,DDP
12:16.6,Netherlands,State 2,Concrete Preparation,Concrete Batching Plant,3,259476.91,13.84,223563.23,670689.7,ORD-202308-5405,DEL-695,3,30 Days,DDP
21:04.2,Australia,State 3,Recycling Solutions,Washing Plant,3,133360.14,7.74,123038.52,369115.56,ORD-202308-7948,DEL-161,5,90 Days,FOB
29:51.9,India,Gujarat,Recycling Solutions,Washing Plant,2,126063.86,13.93,108498.47,216996.94,ORD-202308-5538,DEL-920,3,30 Days,DDP
38:39.6,India,Delhi,Recycling Solutions,Recycling Plant,2,228973.93,11.64,202315.73,404631.46,ORD-202308-1416,DEL-257,2,Immediate,CIF
47:27.2,China,Shanghai,Recycling Solutions,Washing Plant,1,150380.86,12,132337.31,132337.31,ORD-202308-6166,DEL-987,3,90 Days,DDP
56:14.9,UK,State 3,Concrete Preparation,Transit Mixer,3,92626.54,10.79,82629.3,247887.89,ORD-202308-2064,DEL-662,2,Immediate,DDP
05:02.6,Netherlands,State 3,Special Equipment,Foundation Equipment,2,159859.82,1.07,158150.01,316300.02,ORD-202308-2240,DEL-913,1,60 Days,FOB
13:50.2,Brazil,State 1,Recycling Solutions,Recycling Plant,1,202964.93,7.67,187390.67,187390.67,ORD-202308-9426,DEL-175,1,90 Days,FOB
22:37.9,France,State 1,Recycling Solutions,Recycling Plant,2,191982.05,3.02,186186.12,372372.24,ORD-202308-6474,DEL-670,5,30 Days,DDP
31:25.5,India,Telangana,Special Equipment,Trenchless Equipment,2,111660.09,8.14,102573.74,205147.48,ORD-202308-5960,DEL-469,2,Immediate,FOB
40:13.2,Austria,State 2,Special Equipment,Trenchless Equipment,3,118747.44,1.83,116571.09,349713.27,ORD-202308-7883,DEL-606,5,90 Days,DDP
49:00.9,USA,New York,Special Equipment,Foundation Equipment,3,167231.96,4.7,159371.08,478113.25,ORD-202308-1873,DEL-870,5,60 Days,FOB
57:48.5,UK,State 3,Special Equipment,Trenchless Equipment,1,151471.64,12.87,131976.91,131976.91,ORD-202308-7940,DEL-155,5,90 Days,EXW
06:36.2,China,Beijing,Special Equipment,Sludge Pump,2,49653.77,0.59,49362.92,98725.83,ORD-202308-6409,DEL-531,1,60 Days,EXW
15:23.9,USA,New York,Concrete Pumps,Mobile Pump,1,294590.12,2.21,288076.46,288076.46,ORD-202308-8075,DEL-720,1,Immediate,FOB
24:11.5,UK,State 1,Recycling Solutions,Recycling Plant,2,228094.68,5.49,215572.62,431145.23,ORD-202308-3992,DEL-552,1,60 Days,CIF
32:59.2,India,West Bengal,Concrete Preparation,Transit Mixer,1,101194.46,13.54,87497.05,87497.05,ORD-202308-6575,DEL-424,3,30 Days,EXW
41:46.9,Germany,North Rhine-Westphalia,Concrete Pumps,Stationary Pump BP350,1,101329.84,6.13,95122.72,95122.72,ORD-202309-6107,DEL-255,3,60 Days,FOB
50:34.5,Germany,Hesse,Concrete Pumps,Stationary Pump BP1800,1,235671.56,7.76,217379.17,217379.17,ORD-202309-5304,DEL-904,1,30 Days,CIF
59:22.2,India,Delhi,Recycling Solutions,Washing Plant,2,183545.46,11.35,162716.69,325433.39,ORD-202309-6610,DEL-805,1,Immediate,FOB
08:09.8,Brazil,State 1,Special Equipment,Trenchless Equipment,2,157441.44,4.33,150620.48,301240.97,ORD-202309-5954,DEL-860,3,Immediate,DDP
16:57.5,India,Maharashtra,Concrete Preparation,Transit Mixer,1,130202.83,3.73,125352.03,125352.03,ORD-202309-4370,DEL-215,2,Immediate,CIF
25:45.2,Russia,State 3,Recycling Solutions,Recycling Plant,2,249197.21,4.58,237790,475579.99,ORD-202309-5288,DEL-890,3,Immediate,EXW
34:32.8,France,State 1,Recycling Solutions,Recycling Plant,2,250361.4,4.59,238871.54,477743.08,ORD-202309-5437,DEL-201,1,30 Days,CIF
43:20.5,Germany,Berlin,Concrete Pumps,Stationary Pump BP350,2,91541.08,3.59,88256.6,176513.2,ORD-202309-4867,DEL-792,3,30 Days,FOB
52:08.2,Russia,State 2,Concrete Preparation,Concrete Batching Plant,2,216396.88,8.65,197684.84,395369.68,ORD-202309-4935,DEL-670,1,90 Days,DDP
00:55.8,Germany,Baden-Württemberg,Placing Equipment,Concrete Placing Boom,2,145820.86,11.14,129579.24,259158.48,ORD-202309-5752,DEL-233,2,60 Days,DDP
09:43.5,India,Maharashtra,Special Equipment,Foundation Equipment,2,206219.56,9.82,185970.06,371940.12,ORD-202309-8420,DEL-626,1,Immediate,FOB
18:31.2,India,Telangana,Special Equipment,Foundation Equipment,3,274523.74,4.08,263309.6,789928.81,ORD-202309-6344,DEL-230,5,90 Days,DDP
27:18.8,Germany,Hesse,Recycling Solutions,Washing Plant,2,161642.14,11.89,142426.82,284853.63,ORD-202309-3946,DEL-436,2,60 Days,CIF
36:06.5,USA,Florida,Concrete Preparation,Transit Mixer,2,108246.68,5.34,102467.04,204934.08,ORD-202309-6973,DEL-747,5,30 Days,FOB
44:54.1,Austria,State 1,Concrete Preparation,Transit Mixer,1,126893.55,9.45,114908.19,114908.19,ORD-202309-4070,DEL-433,3,Immediate,CIF
53:41.8,Germany,North Rhine-Westphalia,Placing Equipment,Concrete Placing Boom,3,142725.81,2.39,139321.07,417963.2,ORD-202309-6812,DEL-600,5,90 Days,FOB
02:29.5,Russia,State 1,Recycling Solutions,Recycling Plant,2,313875.63,10.04,282375.84,564751.69,ORD-202309-8941,DEL-533,5,60 Days,FOB
11:17.1,Germany,Berlin,Concrete Preparation,Concrete Batching Plant,1,257109.04,5.76,242291.99,242291.99,ORD-202309-7562,DEL-439,1,30 Days,DDP
20:04.8,Germany,Bavaria,Placing Equipment,Separate Placing Boom,3,89219.9,0.34,88912.69,266738.07,ORD-202309-5935,DEL-572,3,Immediate,FOB
28:52.5,Germany,Berlin,Placing Equipment,Separate Placing Boom,1,109970.47,4.4,105128.18,105128.18,ORD-202309-6795,DEL-434,2,Immediate,CIF
37:40.1,USA,Texas,Special Equipment,Foundation Equipment,2,175069.5,12.5,153191.3,306382.61,ORD-202309-8582,DEL-233,1,30 Days,CIF
46:27.8,Russia,State 3,Recycling Solutions,Recycling Plant,3,303407.4,5.11,287917,863751,ORD-202309-4758,DEL-365,3,60 Days,EXW
55:15.5,Brazil,State 1,Special Equipment,Foundation Equipment,3,270699.06,3.71,260648.64,781945.91,ORD-202309-9639,DEL-246,5,30 Days,DDP
04:03.1,Russia,State 3,Recycling Solutions,Washing Plant,2,179485.65,9.98,161570.94,323141.88,ORD-202309-5869,DEL-746,5,90 Days,FOB
12:50.8,Germany,Bavaria,Placing Equipment,Concrete Placing Boom,3,139446.74,9.81,125771.44,377314.32,ORD-202309-5696,DEL-710,1,30 Days,DDP
21:38.4,Germany,North Rhine-Westphalia,Concrete Preparation,Concrete Batching Plant,3,306446.01,8.09,281656.86,844970.59,ORD-202309-4736,DEL-311,2,Immediate,DDP
30:26.1,USA,Illinois,Recycling Solutions,Recycling Plant,1,279986.31,2.72,272377.27,272377.27,ORD-202309-4157,DEL-521,3,30 Days,DDP
39:13.8,Russia,State 1,Concrete Pumps,Stationary Pump BP1400,2,191503.32,10.47,171453.14,342906.27,ORD-202309-9437,DEL-322,3,30 Days,FOB
48:01.4,Germany,Bavaria,Concrete Pumps,Mobile Pump,1,233512.16,3.41,225554.77,225554.77,ORD-202309-5148,DEL-639,5,30 Days,EXW
56:49.1,Austria,State 1,Special Equipment,Sludge Pump,1,61912.44,1.67,60876.25,60876.25,ORD-202309-9970,DEL-783,2,90 Days,EXW
05:36.8,USA,Florida,Special Equipment,Foundation Equipment,2,180527.34,5.04,171435.56,342871.13,ORD-202309-8385,DEL-905,1,60 Days,EXW
14:24.4,Brazil,State 1,Special Equipment,Sludge Pump,1,73603.2,14.64,62829.47,62829.47,ORD-202309-7876,DEL-746,1,Immediate,FOB
23:12.1,India,Karnataka,Placing Equipment,Concrete Placing Boom,2,143348.48,2.12,140309.26,280618.53,ORD-202309-9888,DEL-366,2,60 Days,FOB
31:59.8,Germany,Baden-Württemberg,Concrete Pumps,Stationary Pump BP1400,2,138697.94,7.01,128971.28,257942.55,ORD-202309-5649,DEL-804,1,30 Days,CIF
40:47.4,USA,California,Concrete Pumps,Stationary Pump BP1400,1,134793.46,11.4,119427.84,119427.84,ORD-202309-7287,DEL-846,1,60 Days,CIF
49:35.1,Brazil,State 1,Recycling Solutions,Recycling Plant,2,206906.94,11.23,183680.86,367361.73,ORD-202309-3802,DEL-634,2,Immediate,DDP
58:22.8,Germany,North Rhine-Westphalia,Concrete Pumps,Stationary Pump BP1800,1,195469.58,0.84,193830.86,193830.86,ORD-202309-4825,DEL-458,5,30 Days,FOB
07:10.4,UK,State 3,Concrete Pumps,Mobile Pump,1,371414.59,9.77,335110.43,335110.43,ORD-202309-2068,DEL-913,5,30 Days,CIF
15:58.1,India,West Bengal,Concrete Pumps,Stationary Pump BP1800,1,217508.81,8.75,198476.88,198476.88,ORD-202309-5526,DEL-498,2,90 Days,EXW
24:45.7,India,Maharashtra,Recycling Solutions,Recycling Plant,1,223381.13,14.83,190247.39,190247.39,ORD-202309-5936,DEL-260,5,90 Days,DDP
33:33.4,Netherlands,State 2,Special Equipment,Foundation Equipment,3,165982.95,2.5,161825.42,485476.27,ORD-202309-4915,DEL-641,1,30 Days,DDP
42:21.1,Brazil,State 3,Special Equipment,Trenchless Equipment,1,146318.11,6.76,136425.22,136425.22,ORD-202309-2205,DEL-856,3,60 Days,CIF
51:08.7,India,Maharashtra,Placing Equipment,Separate Placing Boom,3,80595.34,13.05,70074.6,210223.79,ORD-202309-7364,DEL-419,5,30 Days,CIF
59:56.4,Germany,Berlin,Recycling Solutions,Washing Plant,3,138865.1,5.39,131377.14,394131.41,ORD-202309-9234,DEL-157,5,Immediate,FOB
08:44.1,USA,Florida,Concrete Preparation,Transit Mixer,2,95822.97,3.4,92564.79,185129.57,ORD-202309-3023,DEL-601,5,Immediate,DDP
17:31.7,Germany,Bavaria,Concrete Preparation,Concrete Batching Plant,3,290578.56,8.98,264475.5,793426.49,ORD-202309-2393,DEL-948,1,90 Days,CIF
26:19.4,Austria,State 1,Concrete Pumps,Stationary Pump BP1400,2,142173.98,9.08,129258.59,258517.19,ORD-202309-7567,DEL-931,5,30 Days,EXW
35:07.1,Australia,State 1,Concrete Pumps,Stationary Pump BP350,2,89638.56,3.5,86497.67,172995.34,ORD-202309-8964,DEL-578,3,Immediate,EXW
43:54.7,Germany,Hesse,Concrete Pumps,Stationary Pump BP350,1,130000.68,4.79,123769.11,123769.11,ORD-202309-9119,DEL-130,3,90 Days,DDP
52:42.4,Germany,Hesse,Concrete Pumps,Mobile Pump,3,311189.81,5.92,292763.59,878290.78,ORD-202309-5909,DEL-873,5,Immediate,EXW
01:30.0,Germany,Hesse,Special Equipment,Sludge Pump,3,73127.14,10.5,65449.38,196348.13,ORD-202309-6396,DEL-913,2,30 Days,CIF
10:17.7,India,Telangana,Special Equipment,Foundation Equipment,3,254320.5,9.12,231122.65,693367.95,ORD-202309-7813,DEL-350,3,30 Days,EXW
19:05.4,Germany,Hesse,Concrete Preparation,Concrete Batching Plant,2,192248.4,0.06,192132.65,384265.31,ORD-202309-9165,DEL-550,5,Immediate,FOB
27:53.0,USA,Illinois,Recycling Solutions,Washing Plant,2,165711.26,9.77,149520.99,299041.97,ORD-202309-6184,DEL-972,3,30 Days,DDP
36:40.7,Russia,State 2,Special Equipment,Trenchless Equipment,3,186038.42,3.06,180339.44,541018.31,ORD-202309-9827,DEL-308,1,90 Days,DDP
45:28.4,Russia,State 2,Special Equipment,Foundation Equipment,2,171676.48,5.47,162280.91,324561.83,ORD-202310-4089,DEL-108,1,60 Days,CIF
54:16.0,Austria,State 3,Special Equipment,Trenchless Equipment,3,173187.3,5.15,164259.56,492778.68,ORD-202310-3893,DEL-823,1,90 Days,CIF
03:03.7,USA,Florida,Placing Equipment,Concrete Placing Boom,3,157317.35,2.54,153321.97,459965.9,ORD-202310-7950,DEL-396,1,Immediate,DDP
11:51.4,China,Shanghai,Concrete Pumps,Stationary Pump BP1800,2,171225.83,5.18,162359.12,324718.24,ORD-202310-9309,DEL-661,2,90 Days,FOB
20:39.0,USA,Texas,Special Equipment,Sludge Pump,3,74514.11,13.83,64209.09,192627.26,ORD-202310-6592,DEL-461,5,60 Days,DDP
29:26.7,India,Telangana,Concrete Preparation,Transit Mixer,1,101643.44,8.34,93168.9,93168.9,ORD-202310-4754,DEL-194,5,Immediate,FOB
38:14.3,India,Kerala,Special Equipment,Foundation Equipment,2,264645.26,7.64,244422.13,488844.27,ORD-202310-6091,DEL-209,5,Immediate,FOB
47:02.0,Germany,Baden-Württemberg,Concrete Preparation,Transit Mixer,3,127527.88,5.55,120446.75,361340.26,ORD-202310-1511,DEL-831,3,60 Days,EXW
55:49.7,India,Telangana,Special Equipment,Foundation Equipment,1,221301.05,3.98,212502.2,212502.2,ORD-202310-2398,DEL-172,2,30 Days,DDP
04:37.3,Germany,Baden-Württemberg,Concrete Pumps,Stationary Pump BP1800,2,195962.87,11.47,173483.39,346966.77,ORD-202310-4080,DEL-682,2,Immediate,DDP
13:25.0,USA,California,Concrete Preparation,Concrete Batching Plant,1,203770.33,11.05,181253.52,181253.52,ORD-202310-7606,DEL-399,5,90 Days,CIF
22:12.7,Brazil,State 1,Concrete Preparation,Transit Mixer,3,123599.29,3.75,118968.23,356904.7,ORD-202310-1811,DEL-718,1,60 Days,FOB
31:00.3,Brazil,State 1,Recycling Solutions,Washing Plant,3,168108.52,3.95,161471.33,484413.98,ORD-202310-5494,DEL-675,3,30 Days,DDP
39:48.0,Germany,Hesse,Recycling Solutions,Recycling Plant,2,301818.66,3.53,291177.15,582354.29,ORD-202310-5900,DEL-170,1,30 Days,DDP
48:35.7,Germany,Berlin,Special Equipment,Trenchless Equipment,3,158655.6,1.26,156653.95,469961.85,ORD-202310-3199,DEL-123,3,90 Days,FOB
57:23.3,USA,Texas,Concrete Pumps,Stationary Pump BP1400,2,139929.4,10.33,125479.6,250959.21,ORD-202310-6744,DEL-896,1,60 Days,EXW
06:11.0,Brazil,State 2,Placing Equipment,Separate Placing Boom,1,120841.12,13.62,104382.53,104382.53,ORD-202310-4334,DEL-229,5,90 Days,FOB
14:58.6,Germany,Berlin,Concrete Preparation,Concrete Batching Plant,1,267032.09,10.78,238233.82,238233.82,ORD-202310-8636,DEL-725,3,60 Days,EXW
23:46.3,USA,Illinois,Concrete Preparation,Concrete Batching Plant,3,258467.38,3.12,250397.24,751191.71,ORD-202310-4339,DEL-271,3,90 Days,DDP
32:34.0,USA,California,Special Equipment,Foundation Equipment,3,218104.51,11.59,192829.38,578488.14,ORD-202310-2078,DEL-431,2,90 Days,FOB
41:21.6,USA,New York,Concrete Pumps,Stationary Pump BP350,3,94230.56,11.03,83832.81,251498.42,ORD-202310-8438,DEL-150,2,30 Days,FOB
50:09.3,Netherlands,State 2,Recycling Solutions,Washing Plant,1,166850.83,10.77,148873.53,148873.53,ORD-202310-7998,DEL-730,2,60 Days,CIF
58:57.0,France,State 2,Concrete Preparation,Transit Mixer,2,121077.5,13.39,104866.18,209732.36,ORD-202310-2468,DEL-610,2,Immediate,EXW
07:44.6,USA,Texas,Placing Equipment,Concrete Placing Boom,1,151249.77,13.4,130978.66,130978.66,ORD-202310-2301,DEL-837,3,90 Days,EXW
16:32.3,Australia,State 1,Placing Equipment,Concrete Placing Boom,1,154500.74,1.1,152801.37,152801.37,ORD-202310-2998,DEL-671,2,90 Days,CIF
25:20.0,France,State 1,Placing Equipment,Concrete Placing Boom,2,163749.88,6.63,152887.67,305775.34,ORD-202310-7067,DEL-349,1,90 Days,CIF
34:07.6,Russia,State 1,Special Equipment,Trenchless Equipment,1,194515.08,1.4,191798.21,191798.21,ORD-202310-7772,DEL-542,5,90 Days,CIF
42:55.3,Russia,State 3,Special Equipment,Foundation Equipment,1,200840.67,10.91,178933.03,178933.03,ORD-202310-1530,DEL-673,3,30 Days,DDP
51:43.0,Austria,State 2,Recycling Solutions,Recycling Plant,1,307007.47,5.19,291085.74,291085.74,ORD-202310-3542,DEL-280,1,30 Days,CIF
00:30.6,France,State 3,Concrete Preparation,Transit Mixer,3,88715.81,14.57,75789.43,227368.3,ORD-202310-6836,DEL-280,5,90 Days,DDP
09:18.3,USA,California,Concrete Pumps,Stationary Pump BP1800,3,192364.96,8.74,175556.75,526670.26,ORD-202310-4299,DEL-563,2,30 Days,FOB
18:05.9,UK,State 1,Recycling Solutions,Recycling Plant,1,308398.83,9.36,279524.08,279524.08,ORD-202310-7361,DEL-683,2,90 Days,EXW
26:53.6,Russia,State 1,Concrete Pumps,Stationary Pump BP1400,1,169904.47,9.12,154413.45,154413.45,ORD-202310-2200,DEL-220,3,60 Days,EXW
35:41.3,China,Shanghai,Recycling Solutions,Recycling Plant,2,257696.3,12.28,226048,452096,ORD-202310-3283,DEL-103,1,Immediate,FOB
44:28.9,Netherlands,State 1,Placing Equipment,Separate Placing Boom,3,104155.59,14.12,89448.75,268346.24,ORD-202310-3053,DEL-557,3,90 Days,DDP
53:16.6,USA,California,Concrete Preparation,Concrete Batching Plant,3,212223.04,8.13,194974.45,584923.36,ORD-202310-7656,DEL-842,5,30 Days,CIF
02:04.3,Russia,State 1,Placing Equipment,Concrete Placing Boom,3,156222.34,6.09,146702.92,440108.75,ORD-202310-2431,DEL-913,2,30 Days,DDP
10:51.9,USA,Texas,Concrete Preparation,Transit Mixer,2,92383.73,10.57,82618.3,165236.59,ORD-202310-7129,DEL-312,1,30 Days,EXW
19:39.6,Netherlands,State 3,Placing Equipment,Separate Placing Boom,2,111228.91,2.5,108453.21,216906.43,ORD-202310-1515,DEL-311,5,90 Days,FOB
28:27.3,India,West Bengal,Concrete Pumps,Stationary Pump BP1800,2,241101.89,0.29,240412.59,480825.17,ORD-202310-1585,DEL-750,3,30 Days,FOB
37:14.9,France,State 3,Recycling Solutions,Recycling Plant,1,288397.83,1.36,284483.96,284483.96,ORD-202310-9139,DEL-560,3,Immediate,DDP
46:02.6,Germany,Bavaria,Recycling Solutions,Washing Plant,1,146181.68,3.7,140775.03,140775.03,ORD-202310-6056,DEL-408,3,30 Days,FOB
54:50.2,Russia,State 3,Placing Equipment,Concrete Placing Boom,2,128976.98,1.35,127234.43,254468.86,ORD-202310-2471,DEL-302,5,30 Days,EXW
03:37.9,India,Karnataka,Placing Equipment,Concrete Placing Boom,1,161111.37,7.72,148668.08,148668.08,ORD-202310-4202,DEL-177,5,30 Days,CIF
12:25.6,India,Gujarat,Placing Equipment,Separate Placing Boom,2,130578.57,6.26,122403.33,244806.66,ORD-202310-1021,DEL-692,5,60 Days,EXW
21:13.2,UK,State 3,Concrete Pumps,Stationary Pump BP1800,1,232050.65,6.86,216139.8,216139.8,ORD-202310-5915,DEL-552,2,30 Days,EXW
30:00.9,Germany,Hesse,Concrete Pumps,Stationary Pump BP1400,3,197661.04,0.72,196243.5,588730.51,ORD-202310-9177,DEL-127,2,90 Days,FOB
38:48.6,India,Kerala,Placing Equipment,Concrete Placing Boom,1,134742.52,13.21,116936.48,116936.48,ORD-202310-5964,DEL-125,2,60 Days,EXW
47:36.2,Brazil,State 2,Concrete Pumps,Stationary Pump BP1800,1,225200.1,9.72,203319.16,203319.16,ORD-202310-2205,DEL-963,3,30 Days,CIF
56:23.9,India,Karnataka,Recycling Solutions,Washing Plant,3,217879.08,11.17,193546.85,580640.54,ORD-202310-7357,DEL-785,3,Immediate,FOB
05:11.6,UK,State 3,Special Equipment,Sludge Pump,2,81862.89,9.68,73940.34,147880.68,ORD-202310-4648,DEL-752,3,60 Days,CIF
13:59.2,Russia,State 1,Recycling Solutions,Recycling Plant,1,314779.13,6.58,294052.55,294052.55,ORD-202310-8080,DEL-333,5,Immediate,EXW
