Date,Country,State,Product_Category,Product_Name,Quantity,Base_Price_EUR,Discount_Percentage,Final_Price_EUR,Total_Sale_EUR,Order_ID,Dealer_ID,Warranty_Years,Payment_Terms,Delivery_Terms
2023-05-23 05:43:36.708354176,India,Maharashtra,Placing Equipment,Separate Placing Boom,2,98783.73,7.12,91751.94,183503.88,ORD-202305-6277,DEL-508,2,30 Days,CIF
2023-05-23 18:52:24.372186096,Australia,State 2,Concrete Preparation,Transit Mixer,3,129212.12,13.96,111176.32,333528.97,ORD-202305-8410,DEL-100,3,Immediate,EXW
2023-05-24 08:01:12.036018008,Brazil,State 1,Placing Equipment,Concrete Placing Boom,2,136482.57,6.71,127323.38,254646.76,ORD-202305-1164,DEL-967,2,60 Days,DDP
2023-05-24 21:09:59.699849928,India,Tamil Nadu,Recycling Solutions,Washing Plant,2,132888.06,6.03,124880.37,249760.74,ORD-202305-1100,DEL-912,5,90 Days,DDP
2023-05-25 10:18:47.363681840,France,State 3,Placing Equipment,Separate Placing Boom,2,90183.46,9.06,82011.32,164022.64,ORD-202305-5293,DEL-610,3,Immediate,DDP
2023-05-25 23:27:35.027513760,Germany,Berlin,Concrete Pumps,Stationary Pump BP350,1,103936.31,7.14,96517.0,96517.0,ORD-202305-2225,DEL-703,2,60 Days,CIF
2023-05-26 12:36:22.691345672,India,Telangana,Special Equipment,Trenchless Equipment,3,169785.18,13.78,146384.23,439152.7,ORD-202305-9699,DEL-619,5,Immediate,CIF
2023-05-27 01:45:10.355177592,USA,California,Recycling Solutions,Washing Plant,1,181927.61,9.71,164268.12,164268.12,ORD-202305-2155,DEL-944,1,Immediate,CIF
2023-05-27 14:53:58.019009504,China,Shanghai,Recycling Solutions,Washing Plant,3,133058.93,13.36,115285.73,345857.2,ORD-202305-2545,DEL-243,2,Immediate,CIF
2023-05-28 04:02:45.682841424,Brazil,State 1,Recycling Solutions,Washing Plant,2,187465.94,14.21,160821.36,321642.72,ORD-202305-6406,DEL-253,2,60 Days,EXW
2023-05-28 17:11:33.346673336,India,West Bengal,Special Equipment,Sludge Pump,2,67257.66,6.24,63058.6,126117.2,ORD-202305-1984,DEL-480,1,30 Days,DDP
2023-05-29 06:20:21.010505256,Germany,Berlin,Concrete Preparation,Transit Mixer,2,105290.29,6.09,98879.28,197758.56,ORD-202305-6621,DEL-907,5,30 Days,CIF
2023-05-29 19:29:08.674337168,Austria,State 2,Placing Equipment,Concrete Placing Boom,3,124523.26,6.85,115987.25,347961.75,ORD-202305-6286,DEL-139,3,90 Days,CIF
2023-05-30 08:37:56.338169088,Germany,Baden-Württemberg,Special Equipment,Foundation Equipment,1,206545.58,7.84,190353.26,190353.26,ORD-202305-4222,DEL-547,2,90 Days,FOB
2023-05-30 21:46:44.002001000,Germany,Berlin,Placing Equipment,Concrete Placing Boom,1,122366.0,13.82,105451.84,105451.84,ORD-202305-5493,DEL-442,3,Immediate,DDP
2023-05-31 10:55:31.665832920,India,Maharashtra,Special Equipment,Foundation Equipment,2,205878.13,8.22,188958.55,377917.1,ORD-202305-3226,DEL-157,3,90 Days,FOB
2023-06-01 00:04:19.329664832,Sweden,State 3,Special Equipment,Trenchless Equipment,3,149161.59,6.7,139167.21,417501.62,ORD-202306-2269,DEL-637,2,90 Days,FOB
2023-06-01 13:13:06.993496752,Germany,Baden-Württemberg,Concrete Preparation,Concrete Batching Plant,2,144348.22,14.72,123098.62,246197.24,ORD-202306-7582,DEL-262,2,Immediate,EXW
2023-06-02 02:21:54.657328664,Netherlands,State 2,Concrete Preparation,Transit Mixer,1,70996.5,1.29,70081.81,70081.81,ORD-202306-5953,DEL-368,3,30 Days,DDP
2023-06-02 15:30:42.321160584,France,State 3,Special Equipment,Foundation Equipment,3,194536.03,11.58,172013.95,516041.85,ORD-202306-9189,DEL-930,2,Immediate,FOB
2023-06-03 04:39:29.984992496,Austria,State 2,Concrete Pumps,Stationary Pump BP1400,1,148690.99,14.77,126729.49,126729.49,ORD-202306-4295,DEL-131,2,Immediate,DDP
2023-06-03 17:48:17.648824416,France,State 3,Concrete Preparation,Concrete Batching Plant,3,158294.26,8.6,144678.79,434036.38,ORD-202306-3351,DEL-697,3,60 Days,FOB
2023-06-04 06:57:05.312656328,UK,State 2,Special Equipment,Trenchless Equipment,2,108749.27,3.4,105052.15,210104.3,ORD-202306-9703,DEL-415,2,90 Days,DDP
2023-06-04 20:05:52.976488248,USA,New York,Concrete Pumps,Stationary Pump BP350,3,97050.64,7.13,90128.39,270385.16,ORD-202306-9890,DEL-512,1,30 Days,DDP
2023-06-05 09:14:40.640320160,UK,State 3,Recycling Solutions,Washing Plant,2,132521.79,4.31,126809.26,253618.52,ORD-202306-7912,DEL-673,3,30 Days,DDP
2023-06-05 22:23:28.304152080,USA,New York,Concrete Preparation,Concrete Batching Plant,1,267382.51,0.31,266546.82,266546.82,ORD-202306-8765,DEL-247,2,Immediate,EXW
2023-06-06 11:32:15.967983992,India,Karnataka,Concrete Pumps,Mobile Pump,3,199656.98,7.74,184195.84,552587.51,ORD-202306-7646,DEL-864,5,Immediate,FOB
2023-06-07 00:41:03.631815912,Australia,State 3,Recycling Solutions,Washing Plant,1,158199.8,5.06,150201.25,150201.25,ORD-202306-9073,DEL-267,3,30 Days,EXW
2023-06-07 13:49:51.295647824,USA,Texas,Recycling Solutions,Washing Plant,1,170484.21,13.24,147910.14,147910.14,ORD-202306-1861,DEL-678,1,Immediate,CIF
2023-06-08 02:58:38.959479744,UK,State 3,Concrete Pumps,Stationary Pump BP1800,2,150436.32,9.34,136382.19,272764.39,ORD-202306-8808,DEL-590,1,Immediate,EXW
2023-06-08 16:07:26.623311656,USA,Illinois,Concrete Preparation,Concrete Batching Plant,2,203097.25,4.18,194608.37,389216.74,ORD-202306-4159,DEL-129,1,60 Days,CIF
2023-06-09 05:16:14.287143576,Brazil,State 3,Special Equipment,Sludge Pump,1,38964.07,4.04,37391.65,37391.65,ORD-202306-1345,DEL-590,3,60 Days,EXW
2023-06-09 18:25:01.950975488,Netherlands,State 2,Special Equipment,Trenchless Equipment,3,127445.27,6.32,119396.71,358190.13,ORD-202306-5378,DEL-852,2,60 Days,EXW
2023-06-10 07:33:49.614807408,Netherlands,State 3,Special Equipment,Sludge Pump,1,67642.47,7.34,62678.97,62678.97,ORD-202306-1599,DEL-301,2,Immediate,DDP
2023-06-10 20:42:37.278639320,Germany,Berlin,Special Equipment,Foundation Equipment,2,190156.73,10.71,169799.27,339598.55,ORD-202306-5526,DEL-449,1,Immediate,FOB
2023-06-11 09:51:24.942471240,Russia,State 1,Placing Equipment,Separate Placing Boom,3,97881.91,10.98,87133.09,261399.27,ORD-202306-6308,DEL-306,1,Immediate,FOB
2023-06-11 23:00:12.606303152,France,State 1,Special Equipment,Foundation Equipment,3,192328.5,12.85,167623.1,502869.29,ORD-202306-1253,DEL-270,3,30 Days,FOB
2023-06-12 12:09:00.270135072,USA,New York,Concrete Pumps,Stationary Pump BP1400,3,155329.21,2.77,151019.5,453058.51,ORD-202306-8002,DEL-673,1,30 Days,CIF
2023-06-13 01:17:47.933966984,USA,California,Concrete Pumps,Mobile Pump,1,203487.15,11.38,180338.37,180338.37,ORD-202306-3835,DEL-333,3,Immediate,DDP
2023-06-13 14:26:35.597798904,USA,Texas,Concrete Preparation,Concrete Batching Plant,1,174135.53,5.32,164874.66,164874.66,ORD-202306-3730,DEL-843,1,60 Days,CIF
2023-06-14 03:35:23.261630816,USA,California,Concrete Preparation,Concrete Batching Plant,2,172464.06,10.61,154158.24,308316.48,ORD-202306-8855,DEL-458,5,60 Days,CIF
2023-06-14 16:44:10.925462736,Australia,State 3,Special Equipment,Foundation Equipment,2,182570.07,7.55,168792.38,337584.77,ORD-202306-1261,DEL-166,5,Immediate,DDP
2023-06-15 05:52:58.589294648,Netherlands,State 3,Recycling Solutions,Washing Plant,3,112082.83,5.93,105431.48,316294.45,ORD-202306-5761,DEL-857,1,90 Days,CIF
2023-06-15 19:01:46.253126568,China,Sichuan,Concrete Pumps,Mobile Pump,2,238686.23,5.46,225643.17,451286.34,ORD-202306-2112,DEL-440,1,30 Days,FOB
2023-06-16 08:10:33.916958480,Australia,State 3,Recycling Solutions,Recycling Plant,1,187446.73,4.08,179794.92,179794.92,ORD-202306-9290,DEL-853,2,30 Days,DDP
2023-06-16 21:19:21.580790400,Brazil,State 1,Special Equipment,Trenchless Equipment,1,115798.97,0.97,114677.13,114677.13,ORD-202306-8209,DEL-211,2,30 Days,DDP
2023-06-17 10:28:09.244622312,Netherlands,State 3,Recycling Solutions,Recycling Plant,1,237711.65,7.81,219143.38,219143.38,ORD-202306-4173,DEL-317,2,Immediate,DDP
2023-06-17 23:36:56.908454232,USA,Illinois,Concrete Pumps,Mobile Pump,3,266199.52,5.11,252596.22,757788.66,ORD-202306-4565,DEL-608,3,30 Days,EXW
2023-06-18 12:45:44.572286144,India,Maharashtra,Concrete Preparation,Concrete Batching Plant,2,157582.61,2.44,153738.57,307477.13,ORD-202306-6616,DEL-811,5,Immediate,EXW
2023-06-19 01:54:32.236118064,Brazil,State 2,Concrete Pumps,Stationary Pump BP350,3,103496.92,12.36,90708.42,272125.25,ORD-202306-2556,DEL-460,3,60 Days,DDP
2023-06-19 15:03:19.899949976,India,Punjab,Concrete Preparation,Transit Mixer,2,99599.4,5.96,93664.27,187328.53,ORD-202306-4227,DEL-619,3,60 Days,FOB
2023-06-20 04:12:07.563781896,Germany,Baden-Württemberg,Special Equipment,Foundation Equipment,2,182919.91,8.15,168009.45,336018.91,ORD-202306-2874,DEL-447,5,30 Days,EXW
2023-06-20 17:20:55.227613808,Russia,State 1,Special Equipment,Trenchless Equipment,3,150598.4,4.42,143938.18,431814.55,ORD-202306-6961,DEL-390,1,90 Days,EXW
2023-06-21 06:29:42.891445728,UK,State 1,Concrete Pumps,Stationary Pump BP350,1,97370.55,7.44,90124.38,90124.38,ORD-202306-9620,DEL-228,5,30 Days,FOB
2023-06-21 19:38:30.555277640,USA,Illinois,Placing Equipment,Concrete Placing Boom,2,106138.96,14.45,90804.46,181608.92,ORD-202306-3813,DEL-605,1,Immediate,CIF
2023-06-22 08:47:18.219109560,India,Gujarat,Concrete Pumps,Stationary Pump BP350,1,84053.27,0.79,83387.9,83387.9,ORD-202306-2800,DEL-814,5,90 Days,EXW
2023-06-22 21:56:05.882941472,Germany,North Rhine-Westphalia,Concrete Pumps,Stationary Pump BP350,3,78243.56,10.75,69834.93,209504.79,ORD-202306-9586,DEL-858,2,Immediate,DDP
2023-06-23 11:04:53.546773392,UK,State 2,Special Equipment,Sludge Pump,3,51930.63,9.33,47087.88,141263.65,ORD-202306-5702,DEL-751,2,30 Days,CIF
2023-06-24 00:13:41.210605304,China,Sichuan,Placing Equipment,Separate Placing Boom,3,66922.21,10.92,59614.1,178842.31,ORD-202306-1889,DEL-892,2,Immediate,DDP
2023-06-24 13:22:28.874437224,China,Guangdong,Concrete Preparation,Concrete Batching Plant,1,224155.61,7.66,206995.69,206995.69,ORD-202306-5550,DEL-900,5,30 Days,FOB
2023-06-25 02:31:16.538269136,Netherlands,State 3,Special Equipment,Trenchless Equipment,1,94862.01,13.8,81773.97,81773.97,ORD-202306-5907,DEL-611,5,90 Days,EXW
2023-06-25 15:40:04.202101056,Sweden,State 3,Concrete Preparation,Concrete Batching Plant,1,158369.6,13.91,136344.73,136344.73,ORD-202306-5810,DEL-273,2,90 Days,FOB
2023-06-26 04:48:51.865932968,USA,New York,Recycling Solutions,Recycling Plant,3,265524.8,10.43,237819.04,713457.11,ORD-202306-4441,DEL-830,1,60 Days,FOB
2023-06-26 17:57:39.529764888,Germany,Bavaria,Recycling Solutions,Washing Plant,3,173458.92,8.68,158407.14,475221.42,ORD-202306-4472,DEL-464,3,60 Days,DDP
2023-06-27 07:06:27.193596800,USA,New York,Special Equipment,Foundation Equipment,1,141021.11,5.73,132941.29,132941.29,ORD-202306-8597,DEL-564,3,60 Days,FOB
2023-06-27 20:15:14.857428720,Russia,State 1,Concrete Pumps,Mobile Pump,3,266183.63,1.05,263386.04,790158.13,ORD-202306-6266,DEL-476,5,30 Days,CIF
2023-06-28 09:24:02.521260632,Australia,State 3,Concrete Pumps,Stationary Pump BP350,2,107757.02,10.93,95974.95,191949.91,ORD-202306-9958,DEL-866,5,60 Days,FOB
2023-06-28 22:32:50.185092552,China,Sichuan,Concrete Pumps,Mobile Pump,2,211792.84,2.26,207013.43,414026.86,ORD-202306-5100,DEL-397,1,Immediate,DDP
2023-06-29 11:41:37.848924464,France,State 1,Recycling Solutions,Recycling Plant,1,223717.38,11.45,198111.66,198111.66,ORD-202306-6840,DEL-986,3,90 Days,EXW
2023-06-30 00:50:25.512756384,Netherlands,State 2,Placing Equipment,Concrete Placing Boom,2,127049.36,0.1,126925.5,253851.0,ORD-202306-6591,DEL-712,2,60 Days,DDP
2023-06-30 13:59:13.176588296,Germany,Hesse,Concrete Preparation,Concrete Batching Plant,2,238822.74,2.93,231829.78,463659.56,ORD-202306-4363,DEL-172,2,Immediate,CIF
2023-07-01 03:08:00.840420216,Sweden,State 1,Recycling Solutions,Recycling Plant,3,258535.29,2.6,251809.02,755427.06,ORD-202307-2390,DEL-767,3,Immediate,DDP
2023-07-01 16:16:48.504252128,France,State 3,Concrete Preparation,Transit Mixer,1,76965.53,10.8,68653.08,68653.08,ORD-202307-8596,DEL-125,3,30 Days,CIF
2023-07-02 05:25:36.168084048,Brazil,State 3,Placing Equipment,Separate Placing Boom,2,67018.96,8.49,61331.52,122663.03,ORD-202307-4462,DEL-501,2,30 Days,CIF
2023-07-02 18:34:23.831915960,India,Maharashtra,Placing Equipment,Separate Placing Boom,1,74280.82,5.77,69992.79,69992.79,ORD-202307-6566,DEL-133,5,90 Days,DDP
2023-07-03 07:43:11.495747880,Germany,Bavaria,Placing Equipment,Concrete Placing Boom,2,89554.61,10.42,80219.6,160439.2,ORD-202307-7253,DEL-277,5,30 Days,DDP
2023-07-03 20:51:59.159579792,France,State 3,Concrete Preparation,Transit Mixer,3,67940.35,0.06,67901.9,203705.69,ORD-202307-5466,DEL-809,1,30 Days,FOB
2023-07-04 10:00:46.823411712,Russia,State 2,Recycling Solutions,Recycling Plant,1,268459.46,5.05,254909.5,254909.5,ORD-202307-5884,DEL-478,2,Immediate,FOB
2023-07-04 23:09:34.487243624,Austria,State 1,Concrete Preparation,Concrete Batching Plant,1,136080.0,0.93,134814.61,134814.61,ORD-202307-8122,DEL-816,5,Immediate,FOB
2023-07-05 12:18:22.151075544,UK,State 1,Recycling Solutions,Recycling Plant,1,236144.0,6.76,220180.66,220180.66,ORD-202307-7818,DEL-471,1,Immediate,DDP
2023-07-06 01:27:09.814907456,Russia,State 1,Special Equipment,Trenchless Equipment,1,143240.59,13.79,123490.74,123490.74,ORD-202307-9509,DEL-892,1,Immediate,CIF
2023-07-06 14:35:57.478739376,India,Karnataka,Placing Equipment,Separate Placing Boom,2,101343.23,8.73,92495.73,184991.46,ORD-202307-1823,DEL-932,3,30 Days,CIF
2023-07-07 03:44:45.142571288,UK,State 2,Concrete Preparation,Transit Mixer,2,74190.22,3.32,71726.83,143453.65,ORD-202307-6936,DEL-710,3,30 Days,EXW
2023-07-07 16:53:32.806403208,France,State 1,Recycling Solutions,Washing Plant,2,123239.9,4.81,117313.6,234627.19,ORD-202307-6838,DEL-367,1,60 Days,DDP
2023-07-08 06:02:20.470235120,China,Sichuan,Special Equipment,Foundation Equipment,2,168806.65,13.44,146114.24,292228.48,ORD-202307-6115,DEL-530,2,Immediate,DDP
2023-07-08 19:11:08.134067040,France,State 1,Placing Equipment,Separate Placing Boom,3,79753.36,9.66,72050.22,216150.66,ORD-202307-9798,DEL-243,1,Immediate,EXW
2023-07-09 08:19:55.797898952,USA,Texas,Concrete Pumps,Stationary Pump BP1400,1,123372.63,6.38,115507.51,115507.51,ORD-202307-2941,DEL-667,5,30 Days,CIF
2023-07-09 21:28:43.461730872,Sweden,State 1,Recycling Solutions,Recycling Plant,2,214027.52,1.29,211257.78,422515.55,ORD-202307-9667,DEL-373,2,90 Days,DDP
2023-07-10 10:37:31.125562784,Australia,State 1,Concrete Preparation,Concrete Batching Plant,1,236645.21,11.03,210554.56,210554.56,ORD-202307-7600,DEL-524,1,90 Days,DDP
2023-07-10 23:46:18.789394704,Brazil,State 2,Placing Equipment,Concrete Placing Boom,2,106297.77,7.88,97918.79,195837.58,ORD-202307-8884,DEL-819,5,60 Days,EXW
2023-07-11 12:55:06.453226616,Brazil,State 3,Recycling Solutions,Washing Plant,1,133165.36,6.68,124273.72,124273.72,ORD-202307-3334,DEL-419,3,30 Days,CIF
2023-07-12 02:03:54.117058536,Sweden,State 2,Concrete Pumps,Stationary Pump BP1800,2,160097.3,13.25,138888.59,277777.18,ORD-202307-9580,DEL-664,3,60 Days,EXW
2023-07-12 15:12:41.780890448,Russia,State 3,Concrete Pumps,Stationary Pump BP350,1,95692.53,0.9,94835.38,94835.38,ORD-202307-7169,DEL-802,1,30 Days,EXW
2023-07-13 04:21:29.444722368,Russia,State 1,Recycling Solutions,Washing Plant,2,148721.95,5.36,140747.64,281495.29,ORD-202307-8387,DEL-410,2,30 Days,DDP
2023-07-13 17:30:17.108554280,UK,State 2,Concrete Pumps,Stationary Pump BP350,2,98883.39,7.4,91567.96,183135.93,ORD-202307-1024,DEL-470,2,60 Days,FOB
2023-07-14 06:39:04.772386200,Sweden,State 2,Concrete Preparation,Concrete Batching Plant,1,143616.07,10.34,128772.98,128772.98,ORD-202307-1173,DEL-571,2,Immediate,EXW
2023-07-14 19:47:52.436218112,Russia,State 3,Recycling Solutions,Washing Plant,2,167641.05,0.03,167593.85,335187.7,ORD-202307-6628,DEL-123,3,30 Days,EXW
2023-07-15 08:56:40.100050032,Austria,State 2,Recycling Solutions,Recycling Plant,1,254555.09,7.97,234271.46,234271.46,ORD-202307-9905,DEL-260,5,30 Days,DDP
2023-07-15 22:05:27.763881944,France,State 3,Concrete Pumps,Stationary Pump BP1800,3,141375.04,12.75,123351.98,370055.94,ORD-202307-3279,DEL-541,2,60 Days,CIF
2023-07-16 11:14:15.427713856,Russia,State 3,Special Equipment,Foundation Equipment,3,213090.12,12.91,185580.23,556740.69,ORD-202307-6394,DEL-763,3,Immediate,DDP
2023-07-17 00:23:03.091545776,China,Sichuan,Concrete Preparation,Concrete Batching Plant,2,218828.4,1.34,215888.25,431776.5,ORD-202307-2772,DEL-965,2,Immediate,EXW
2023-07-17 13:31:50.755377688,Brazil,State 3,Concrete Preparation,Concrete Batching Plant,2,203930.08,5.99,191720.52,383441.04,ORD-202307-4795,DEL-261,3,30 Days,DDP
2023-07-18 02:40:38.419209608,Brazil,State 1,Recycling Solutions,Washing Plant,1,117368.13,12.32,102910.31,102910.31,ORD-202307-8304,DEL-728,1,Immediate,CIF
2023-07-18 15:49:26.083041520,UK,State 2,Special Equipment,Sludge Pump,2,54813.54,14.68,46764.22,93528.44,ORD-202307-3943,DEL-727,5,90 Days,EXW
2023-07-19 04:58:13.746873440,France,State 3,Concrete Pumps,Stationary Pump BP350,3,104834.25,2.59,102114.86,306344.59,ORD-202307-5906,DEL-197,1,60 Days,FOB
2023-07-19 18:07:01.410705352,India,Karnataka,Recycling Solutions,Washing Plant,2,150876.19,3.81,145133.23,290266.47,ORD-202307-2946,DEL-167,2,60 Days,FOB
2023-07-20 07:15:49.074537272,Austria,State 3,Special Equipment,Foundation Equipment,1,142884.16,12.6,124878.0,124878.0,ORD-202307-8984,DEL-195,1,30 Days,CIF
2023-07-20 20:24:36.738369184,USA,New York,Concrete Preparation,Transit Mixer,3,91692.91,8.49,83910.63,251731.88,ORD-202307-4585,DEL-881,3,30 Days,EXW
2023-07-21 09:33:24.402201104,Brazil,State 3,Concrete Preparation,Concrete Batching Plant,3,232476.72,3.26,224891.15,674673.44,ORD-202307-1709,DEL-182,3,90 Days,FOB
2023-07-21 22:42:12.066033016,China,Jiangsu,Placing Equipment,Separate Placing Boom,3,67442.5,2.63,65671.87,197015.6,ORD-202307-8283,DEL-560,3,30 Days,CIF
2023-07-22 11:50:59.729864936,Sweden,State 1,Recycling Solutions,Recycling Plant,2,185154.85,0.93,183435.07,366870.13,ORD-202307-7340,DEL-732,3,Immediate,DDP
2023-07-23 00:59:47.393696848,India,Gujarat,Concrete Preparation,Transit Mixer,1,86277.89,13.12,74955.29,74955.29,ORD-202307-4790,DEL-377,5,30 Days,EXW
2023-07-23 14:08:35.057528768,France,State 2,Placing Equipment,Separate Placing Boom,1,98926.86,3.57,95397.98,95397.98,ORD-202307-2451,DEL-719,3,60 Days,FOB
2023-07-24 03:17:22.721360680,UK,State 3,Concrete Preparation,Transit Mixer,2,73989.32,1.7,72730.33,145460.67,ORD-202307-4215,DEL-381,1,60 Days,EXW
2023-07-24 16:26:10.385192600,Russia,State 2,Recycling Solutions,Washing Plant,2,134288.4,13.38,116324.87,232649.73,ORD-202307-8173,DEL-636,3,60 Days,DDP
2023-07-25 05:34:58.049024512,Australia,State 2,Placing Equipment,Concrete Placing Boom,1,106138.23,13.0,92340.72,92340.72,ORD-202307-5471,DEL-412,1,60 Days,CIF
2023-07-25 18:43:45.712856432,Russia,State 1,Recycling Solutions,Washing Plant,1,148620.63,11.52,131500.94,131500.94,ORD-202307-9920,DEL-440,5,60 Days,FOB
2023-07-26 07:52:33.376688344,Brazil,State 3,Special Equipment,Sludge Pump,1,61601.85,14.31,52785.71,52785.71,ORD-202307-2569,DEL-894,3,60 Days,DDP
2023-07-26 21:01:21.040520264,France,State 3,Concrete Pumps,Stationary Pump BP350,3,100528.64,4.0,96504.02,289512.06,ORD-202307-9697,DEL-856,1,Immediate,EXW
2023-07-27 10:10:08.704352176,Germany,Berlin,Placing Equipment,Concrete Placing Boom,2,96883.02,0.66,96248.38,192496.75,ORD-202307-3902,DEL-897,3,30 Days,EXW
2023-07-27 23:18:56.368184096,Russia,State 2,Concrete Pumps,Stationary Pump BP1800,1,166859.83,6.53,155964.41,155964.41,ORD-202307-2153,DEL-533,3,Immediate,EXW
2023-07-28 12:27:44.032016008,Germany,Hesse,Placing Equipment,Separate Placing Boom,1,98639.92,1.38,97275.84,97275.84,ORD-202307-9247,DEL-153,5,90 Days,CIF
2023-07-29 01:36:31.695847928,Brazil,State 1,Concrete Pumps,Stationary Pump BP350,2,104455.17,14.53,89274.33,178548.67,ORD-202307-9699,DEL-187,1,90 Days,EXW
2023-07-29 14:45:19.359679840,Brazil,State 1,Placing Equipment,Separate Placing Boom,2,82201.01,11.66,72616.39,145232.78,ORD-202307-9813,DEL-793,1,90 Days,FOB
2023-07-30 03:54:07.023511760,Germany,Hesse,Concrete Pumps,Stationary Pump BP1800,2,177693.93,13.93,152945.31,305890.62,ORD-202307-5771,DEL-966,1,60 Days,EXW
2023-07-30 17:02:54.687343672,UK,State 3,Recycling Solutions,Washing Plant,1,151026.13,14.2,129586.61,129586.61,ORD-202307-2951,DEL-406,5,90 Days,CIF
2023-07-31 06:11:42.351175592,Australia,State 1,Concrete Pumps,Stationary Pump BP350,2,94846.66,12.64,82860.78,165721.56,ORD-202307-3706,DEL-578,3,60 Days,CIF
2023-07-31 19:20:30.015007504,Netherlands,State 1,Recycling Solutions,Recycling Plant,1,219519.56,13.52,189831.36,189831.36,ORD-202307-7393,DEL-814,2,60 Days,DDP
2023-08-01 08:29:17.678839424,UK,State 3,Concrete Pumps,Stationary Pump BP1800,2,196869.41,1.94,193054.87,386109.73,ORD-202308-4571,DEL-375,3,30 Days,CIF
2023-08-01 21:38:05.342671336,Germany,Hesse,Special Equipment,Trenchless Equipment,2,141519.0,3.96,135915.31,271830.62,ORD-202308-1894,DEL-231,5,60 Days,CIF
2023-08-02 10:46:53.006503256,UK,State 1,Special Equipment,Trenchless Equipment,1,135479.74,5.68,127779.09,127779.09,ORD-202308-3183,DEL-413,2,30 Days,FOB
2023-08-02 23:55:40.670335168,Germany,Hesse,Concrete Preparation,Transit Mixer,2,73971.05,12.38,64810.77,129621.55,ORD-202308-5442,DEL-439,3,60 Days,DDP
2023-08-03 13:04:28.334167088,Russia,State 2,Placing Equipment,Concrete Placing Boom,2,86646.98,7.63,80036.12,160072.24,ORD-202308-2038,DEL-917,3,90 Days,FOB
2023-08-04 02:13:15.997999000,UK,State 3,Concrete Preparation,Concrete Batching Plant,1,243002.4,0.28,242327.59,242327.59,ORD-202308-5337,DEL-468,1,Immediate,DDP
2023-08-04 15:22:03.661830920,Sweden,State 3,Concrete Preparation,Concrete Batching Plant,2,155527.56,5.02,147727.78,295455.56,ORD-202308-5253,DEL-882,5,60 Days,CIF
2023-08-05 04:30:51.325662832,Netherlands,State 3,Concrete Pumps,Mobile Pump,2,225476.19,9.34,204421.52,408843.04,ORD-202308-2150,DEL-644,3,30 Days,DDP
2023-08-05 17:39:38.989494752,Netherlands,State 3,Concrete Preparation,Transit Mixer,1,72505.47,13.63,62621.69,62621.69,ORD-202308-3355,DEL-855,2,90 Days,FOB
2023-08-06 06:48:26.653326664,Austria,State 1,Concrete Preparation,Concrete Batching Plant,3,173745.19,8.16,159566.19,478698.58,ORD-202308-9726,DEL-712,1,90 Days,DDP
2023-08-06 19:57:14.317158584,France,State 3,Special Equipment,Foundation Equipment,1,189600.02,5.9,178409.45,178409.45,ORD-202308-9354,DEL-750,3,90 Days,DDP
2023-08-07 09:06:01.980990496,USA,Texas,Placing Equipment,Separate Placing Boom,1,90771.91,10.92,80856.94,80856.94,ORD-202308-4379,DEL-155,1,Immediate,FOB
2023-08-07 22:14:49.644822416,Sweden,State 3,Concrete Preparation,Transit Mixer,2,97999.19,11.26,86968.51,173937.01,ORD-202308-7472,DEL-784,3,30 Days,EXW
2023-08-08 11:23:37.308654328,India,Punjab,Placing Equipment,Separate Placing Boom,3,84135.21,6.36,78787.64,236362.93,ORD-202308-3845,DEL-643,2,60 Days,FOB
2023-08-09 00:32:24.972486248,Russia,State 2,Special Equipment,Foundation Equipment,1,204765.75,1.86,200956.36,200956.36,ORD-202308-2433,DEL-222,1,Immediate,DDP
2023-08-09 13:41:12.636318160,Brazil,State 1,Placing Equipment,Separate Placing Boom,3,75000.09,3.77,72174.84,216524.52,ORD-202308-5796,DEL-642,5,90 Days,CIF
2023-08-10 02:50:00.300150080,Germany,Bavaria,Recycling Solutions,Washing Plant,2,168834.2,6.82,157320.69,314641.39,ORD-202308-3296,DEL-593,5,Immediate,FOB
2023-08-10 15:58:47.963981992,Austria,State 3,Concrete Pumps,Stationary Pump BP1800,3,152112.97,13.39,131742.76,395228.28,ORD-202308-6848,DEL-778,5,90 Days,CIF
2023-08-11 05:07:35.627813912,India,West Bengal,Special Equipment,Sludge Pump,1,64716.98,2.46,63124.29,63124.29,ORD-202308-4433,DEL-135,2,Immediate,DDP
2023-08-11 18:16:23.291645824,Austria,State 2,Concrete Pumps,Stationary Pump BP350,2,83624.86,5.85,78732.19,157464.38,ORD-202308-8924,DEL-700,1,90 Days,DDP
2023-08-12 07:25:10.955477744,Netherlands,State 1,Special Equipment,Sludge Pump,3,49065.57,6.08,46083.09,138249.27,ORD-202308-5978,DEL-315,3,30 Days,CIF
2023-08-12 20:33:58.619309656,Austria,State 2,Placing Equipment,Separate Placing Boom,1,81432.18,5.83,76682.3,76682.3,ORD-202308-3322,DEL-716,2,Immediate,FOB
2023-08-13 09:42:46.283141576,Netherlands,State 2,Placing Equipment,Separate Placing Boom,3,87489.24,4.96,83146.98,249440.95,ORD-202308-3809,DEL-885,3,90 Days,DDP
2023-08-13 22:51:33.946973488,Australia,State 2,Concrete Preparation,Concrete Batching Plant,2,168957.74,10.53,151161.75,302323.49,ORD-202308-7631,DEL-513,5,90 Days,FOB
